id,title,date,author,folio,text
10_25_2,Aëronautik,1810-10-29,Heinrich von Kleist,[[ba_10_25.md]],"Aëronautik.

S. Haude u. Spenersche Zeitung, den 25. Okt. 1810.

Der, gegen die Abendblätter gerichtete, Artikel der Haude und Spenerschen Zeitung, über die angebliche Direction der Luftbälle ist mit soviel Einsicht, Ernst und Würdigkeit abgefaßt, daß wir geneigt sind zu glauben, die Wendung am Schluß, die zu dem Ganzen wenig paßt, beruhe auf einem bloßen Mißverständniß.

Demnach dient dem unbekannten Hrn Verfasser hiemit auf seine, in Anregung gebrachten Einwürfe zur freundschaftlichen Antwort:

1) daß wenn das Abendblatt, des beschränkten Raums wegen, den unverklausulirten Satz aufgestellt hat: die Direction der Luftbälle sei erfunden; dasselbe damit keinesweges hat sagen wollen: es sei an dieser Erfindung nichts mehr hinzuzusetzen; sondern bloß: das Gesetz einer solchen Kunst sei gefunden, und es sei, nach dem, was in Paris vorgefallen, nicht mehr zweckmäßig, in dem Bau einer, mit dem Luftball verbundenen, Maschiene eine Kraft zu suchen, die in dem Luftball selbst, und in dem Element, das ihn trägt, vorhanden ist

2) Daß die Behauptung, in der Luft seien Strömungen der vielfachsten und mannigfaltigsten Art enthalten, wenig Befremdendes und Außerordentliches in sich faßt, indem unseres Wissens, nach den Aufschlüssen der neuesten Naturwissenschaft, eine der Hauptursachen des Windes, chemische Zersetzung oder Entwickelung beträchtlicher Luftmassen ist. Diese Zersetzung oder Entwickelung der Luftmassen aber muß, wie eine ganz geringe Einbildung lehrt, ein concentrisches oder excentrisches, in allen seinen Richtungen diametral entgegengesetztes, Strömen der in der Nähe befindlichen Luftmassen veranlassen; dergestalt, daß an Tagen, wo dieser chemische Prozeß im Luftraum häufig vor sich geht, gewiß über einem gegebenen, nicht allzubeträchtlichen Kreis der Erdoberfläche, wenn nicht alle, doch so viele Strömungen, als der Luftfahrer, um die willkührliche Direction darauf zu gründen, braucht, vorhanden sein mögen.

3) Daß der Luftballon des Hrn Claudius selbst (in sofern ein einzelner Fall hier in Erwägung gezogen zu werden verdient) zu dieser Behauptung gewissermaßen den Beleg abgiebt, indem ohne Zweifel als derselbe ½5 Uhr durchaus westlich in der Richtung nach Spandau und Stendal aufstieg, niemand geahndet hat, daß er, innerhalb zwei Stunden, durchaus südlich, zu Düben in Sachsen niederkommen würde.

4) Daß die Kunst, den Ballon vertical zu dirigiren, noch einer großen Entwickelung und Ausbildung bedarf, und derselbe auch wohl, ohne eben große Schwierigkeiten, fähig ist, indem man ohne Zweifel durch Veränderung nicht bloß des absoluten, sondern auch specifischen Gewichts (vermittelst der Wärme und der Expansion) wird steigen und fallen und somit den Luftstrom, mit größerer Leichtigkeit wird aufsuchen lernen, dessen man, zu einer bestimmten Reise, bedarf.

5) Daß Hr. Claudius zwar wenig gethan hat, die Aufmerksamkeit des Publikums, die er auf sich gezogen hat, zu rechtfertigen; daß wir aber gleichwohl dahingestellt sein lassen, in wiefern derselbe, nach dem Gespräche der Stadt, in der Kunst, von der Erdoberfläche aus die Luftströmungen in den höheren Regionen zu beurtheilen, erfahren sein mag: indem aus der Richtung, die sein Ballon anfänglich westwärts gegen Spandau und späterhin südwärts gegen Düben nahm, mit sonderbarer Wahrscheinlichkeit hervor zu gehen scheint, daß er, wenn er aufgestiegen wäre, sein Versprechen erfüllt haben, und vermittelst seiner mechanischen Einwirkung, in der Diagonale zwischen beiden Richtungen, über der Potsdammer Chaussee, nach dem Luckenwaldischen Kreise, fortgeschwommen sein würde.

6) Daß wenn gleich das Unternehmen vermittelst einer, im Luftball angebrachten Maschiene, den Widerstand ganz contrairer Winde aufzuheben, unübersteiglichen Schwierigkeiten unterworfen ist, es doch vielleicht bei Winden von geringerer Ungünstigkeit möglich sein dürfte, den Sinus der Ungünstigkeit, vermittelst mechanischer Kräfte, zu überwinden, und somit, dem Seefahrer gleich, auch solche Winde, die nicht genau zu dem vorgeschriebenen Ziel führen, ins Interesse zu ziehen.

(Beschluß folgt.)"
10_51_4,Anzeige (28.11.1810),1810-11-28,Heinrich von Kleist,[[ba_10_51.md]],"Anzeige.

Die sogenannte unpartheiische Gesellschaft, die kürzlich ein Schreiben, die Beschwerden der Bäkker betreffend, an uns erlassen hat, hat sich eine Antwort darauf, unter Vorzeigung einer ähnlichen Handschrift, in der Expedition der Abendblätter (Jägerstraße Nr. 25) abzuholen.

(Die Redaction.)"
10_24_3,Miscellen (27.10.1810),1810-10-27,Heinrich von Kleist,[[ba_10_24.md]],"Miscellen.

Fr. v. Stael hat das Unglück gehabt, daß ihr Werk, Lettres sur l’Allemagne u. s. w. woran sie seit acht Jahren gearbeitet hatte und welches von drei Censoren war gebilligt worden, confiscirt worden ist: die Probebögen und Manuscripte sind ihr zu Blois von dem Präfecten abgenommen worden. Man berechnet den Verlust der Verleger auf 50000 Franken.

In Wilmersdorf hat man, bei dem Brande, wiederum zwei verdächtige Menschen bemerkt, die sich gleich nachher entfernt haben.

Auch hat man neuerlich in der Hasenheide wieder zwei Pechkuchen gefunden.

Die Bank von London, heißt es, werde denjenigen Hülfe leisten, die dem Hrn. A. Goldschmidt Vorschüsse gemacht haben. (L. d. B.)

Oeffentliche Blätter widerlegen das Gerücht, daß der Kaiser von Oesterreich und ein Prinz seines Hauses in Fontainebleau eintreffen werden."
10_20_7,(Anzeige) J. E. Hitzig,1810-10-20,J. E. Hitzig,[[ba_10_20.md]],"Interessante Schriften, welche in der Buchhandlung von J. E. Hitzig zu haben sind.

Musikalien.

Es kann doch schon immer so bleiben, als Antwort auf das Lied: Es kann schon nicht immer so bleiben; in Musik gesetzt von C. F. H. Schmidt. 4 Gr."
10_21_6,Polizeiliche Tages-Mittheilungen. (24.10.1810),1810-10-24,Heinrich von Kleist [bearb.],[[ba_10_21.md]],"Polizeiliche Tages-Mittheilungen.

Ein Knecht eines hiesigen Branntweinbrenners ist aus einer 20 Fuß hohen Bodenlucke gefallen und am Kopfe jedoch nicht lebensgefährlich verwundet.

Einer hiesigen Bäckerwittwe ist für 8 Gr. zu leichtes Brod zerschnitten.

Ein Schneidergesell, der lange an der Auszehrung krank war, hat sich gestern, wahrscheinlich aus Verzweiflung über seine hülflose Lage, durch einen Pistolenschuß das Leben genommen.

Ein Lehrling eines hiesigen Uhrmachers hat zwei seinem Herrn gehörige Uhren verkauft und noch mehrere Betrügereien verübt.

Zweien Bauern sind auf dem neuen Markte abgenutzte Gemäße zerschlagen."
10_06_2,Anekdote aus dem letzten preußischen Kriege,1810-10-06,Heinrich von Kleist,[[ba_10_06.md]],"Anekdote aus dem letzten preußischen Kriege.

In einem bei Jena liegenden Dorf, erzählte mir, auf einer Reise nach Frankfurt, der Gastwirth, daß sich mehrere Stunden nach der Schlacht, um die Zeit, da das Dorf schon ganz von der Armee des Prinzen von Hohenlohe verlassen und von Franzosen, die es für besetzt gehalten, umringt gewesen wäre, ein einzelner preußischer Reiter darin gezeigt hätte; und versicherte mir, daß wenn alle Soldaten, die an diesem Tage mitgefochten, so tapfer gewesen wären, wie dieser, die Franzosen hätten geschlagen werden müssen, wären sie auch noch dreimal stärker gewesen, als sie in der That waren. Dieser Kerl, sprach der Wirth, sprengte, ganz von Staub bedeckt, vor meinen Gasthof, und rief: „Herr Wirth!“ und da ich frage: was giebt’s? „ein Glas Branntewein!“ antwortet er, indem er sein Schwerdt in die Scheide wirft: „mich dürstet.“ Gott im Himmel! sag’ ich: will er machen, Freund, daß er wegkömmt? Die Franzosen sind ja dicht vor dem Dorf! „Ei, was!“ spricht er, indem er dem Pferde den Zügel über den Hals legt. „Ich habe den ganzen Tag nichts genossen!“ Nun er ist, glaub’ ich, vom Satan besessen —! He! Liese! rief ich, und schaff’ ihm eine Flasche Danziger herbei, und sage: da! und will ihm die ganze Flasche in die Hand drücken, damit er nur reite. „Ach, was!“ spricht er, indem er die Flasche wegstößt, und sich den Hut abnimmt: „wo soll ich mit dem Quark hin?“ Und: „schenk’ er ein!“ spricht er, indem er sich den Schweiß von der Stirn abtrocknet: „denn ich habe keine Zeit!“ Nun er ist ein Kind des Todes, sag’ ich. Da! sag’ ich, und schenk’ ihm ein; da! trink’ er und reit’ er! Wohl mag’s ihm bekommen: „Noch Eins!“ spricht der Kerl; während die Schüsse schon von allen Seiten ins Dorf prasseln. Ich sage: noch Eins? Plagt ihn —! „Noch Eins!“ spricht er, und streckt mir das Glas hin — „Und gut gemessen“ spricht er, indem er sich den Bart wischt, und sich vom Pferde herab schneuzt: denn es wird baar bezahlt!“ Ei, mein Seel, so wollt ich doch, daß ihn —! Da! sag’ ich, und schenk’ ihm noch, wie er verlangt, ein Zweites, und schenk’ ihm, da er getrunken, noch ein Drittes ein, und frage: ist er nun zufrieden? „Ach! — schüttelt sich der Kerl. „Der Schnaps ist gut! — Na!“ spricht er, und setzt sich den Hut auf: „was bin ich schuldig?“ Nichts! nichts! versetz’ ich. Pack’ er sich, ins Teufelsnamen; die Franzosen ziehen augenblicklich ins Dorf! „Na!“ sagt er, indem er in seinen Stiefel greift: „so solls ihm Gott lohnen,“ und holt, aus dem Stiefel, einen Pfeifenstummel hervor, und spricht, nachdem er den Kopf ausgeblasen: „schaff’ er mir Feuer!“ Feuer? sag’ ich: plagt ihn —? „Feuer, ja!“ spricht er: „denn ich will mir eine Pfeife Taback anmachen.“ Ei, den Kerl reiten Legionen —! He, Liese, ruf ich das Mädchen! und während der Kerl sich die Pfeife stopft, schafft das Mensch ihm Feuer. „Na!“ sagt der Kerl, die Pfeife, die er sich angeschmaucht, im Maul: „nun sollen doch die Franzosen die Schwerenoth kriegen!“ Und damit, indem er sich den Hut in die Augen drückt, und zum Zügel greift, wendet er das Pferd und zieht von Leder. Ein Mordkerl! sag’ ich; ein verfluchter, verwetterter Galgenstrick! Will er sich ins Henkers Namen scheeren, wo er hingehört? Drei Chasseurs — sieht er nicht? halten ja schon vor dem Thor? „Ei was! spricht er, indem er ausspuckt; und faßt die drei Kerls blitzend ins Auge. „Wenn ihrer zehen wären, ich fürcht mich nicht.“ Und in dem Augenblick reiten auch die drei Franzosen schon ins Dorf. „Bassa Manelka! ruft der Kerl, und giebt seinem Pferde die Sporen und sprengt auf sie ein; sprengt, so wahr Gott lebt, auf sie ein, und greift sie, als ob er das ganze Hohenlohische Corps hinter sich hätte, an; dergestalt, daß, da die Chasseurs, ungewiß, ob nicht noch mehr Deutsche im Dorf sein mögen, einen Augenblick, wider ihre Gewohnheit, stutzen, er, mein Seel’, ehe man noch eine Hand umkehrt, alle drei vom Sattel haut, die Pferde, die auf dem Platz herumlaufen, aufgreift, damit bei mir vorbeisprengt, und: „Bassa Teremtetem!“ ruft, und: „Sieht er wohl, Herr Wirth?“ und „Adies!“ und „auf Wiedersehn!“ und: „hoho! hoho! hoho!“ — — So einen Kerl, sprach der Wirth, habe ich Zeit meines Lebens nicht gesehen."
11_04-3,Kalender-Betrachtung,1811-01-05,Heinrich von Kleist,[[ba_11_04.md]],"Kalender-Betrachtung.

den 10ten März 1810.

Im vorigen Jahre waren keine sichtbaren Sonnen- oder Mond-Finsternisse; also seit ungewöhnlich langer Zeit die erste fällt auf den Geburtstag unsrer unvergeßlichen Königinn. Der Mond, der an diesem Tage das Zeichen der Jungfrau verläßt, wird in der sechsten Morgenstunde (die auch ihre Todesstunde war) verfinstert, und geht in der Verfinsterung unter. — Uebrigens ist es Sonntag."
10_54_3,Bülletin der öffentlichen Blätter. (01.12.1810),1810-12-01,Redaktion,[[ba_10_54.md]],"Bülletin der öffentlichen Blätter.

London den 14ten Nov.

Lord Wellington war am 1sten Nov. in seiner festen Stellung noch nicht angegriffen. Auch hielt er seinerseits nicht für rathsam, den Feind anzugreifen. Wenn sich aber Massena entschließt, unsre Linien anzugreifen, welche von 500 Kan. gedeckt sind, so hat die ganze Armee die Hoffnung eines guten Erfolgs. (Mon.)

Almeida den 30ten Oct.

Der General Drouet führt das 9te Armeecorps, zur Unterstützung Massenas herbei. Die Tête davon ist schon zu Almeida angekommen, und wird den 4ten und 5ten über die Coa gehn. Man weiß noch nicht, ob er sich mit seinem Corps, welches 30000 Mann stark ist, nach Oporto oder nach Coimbra wenden werde.

(L. d. B.)

Aus Oestreich, d. 10. Nov.

So eben bekömmt man die zuverlässige Nachricht, daß der ehemalige König von Holland eilends nach Paris zurückberufen worden sei. (Frkf. St. Ristr.)"
10_16_2,Theater. Achilles von Paer,1810-10-18,von Möllendorff,[[ba_10_16.md]],"Theater.

Den 15. Octob. Achilles von Paer.

Es sei dem Artikel National-Theater der Berliner Zeitung vorbehalten den Inhalt der Oper Achilles dem Publiko bekannt zu machen, wir wollen uns bloß beschränken über die Vorstellung derselben einige Bemerkungen mitzutheilen. Die Musik gehört nicht zu den gelungensten Werken Hrn. Kapellmstr. Paer’s, die er der öffentlichen Kritik Preis gab. Einem so bewährten Künstler muß es allerdings glücken, sei das Sujet so gedehnt und langweilig, wie man wolle, Melodien und einzelne Sätze zu schaffen, die das Ohr ergötzen und den Musiker so wie den Musikliebhaber, zum Beifall zwingen. So ist es bei dieser Musik der Fall. Die einzelnen Stücke eignen sich zu brillanten Concert-Parthieen, wenn auch das Ganze keinesweges dem theatralischen Effect entspricht, der sich nur durch Simplicität und Einheit des Ganzen bewirken läßt. Was der Musik aber im Wesentlichen noch großen Nachtheil gebracht hat, ist ohne Zweifel die schwerfällige unmusikalische Uebersetzung des Original-Textes, und die hier und da vielleicht aus Noth unvortheilhafte Austheilung der Rollen, so wie die ganz kraftlose, öfters nachläßige Execution des Orchesters, welches letztere in der Vorstellung v. 15ten in der That ohne gleichen matt und unaufmerksam war. Ferner, schrieb und berechnete der Compositeur die Haupt Singe-Parthien für Künstler, die er kannte und die zu damaliger Zeit, in seiner Nähe lebten. Die Rolle der Briseïs schrieb, der Meister für seine Frau, deren hohen Töne, wie bekannt, allerdings mit geringer Anstrengung hell und deutlich ansprachen. Mad. Müller hört, jeder Aufmerksame, sie hat mit Sorgfalt diese Parthie studiert und thut so viel ihr Physisches gestattet die vorgeschriebenen Noten zu heben, obgleich die meisten Töne und Passagen außer dem Gebiet ihres Vermögens liegen. Mad. Müller ist mehr für das galante und einschmeichelnde Fach geeignet, und ungewohnt, theils auch unvermögend ein so großes Haus als das Opernhaus auszufüllen, daher sie, unter solchen Umständen, den ihr gebührenden ungetheilten Beifall nie einerndten wird, den sie im Sargin, Belmonte und Constanze und in der heimlichen Ehe erhält und gewiß in vollem Maaße verdient.

(Der Beschluß folgt.)"
10_61_3,Anekdote. (Schauspieler Edwin),1810-12-10,Christian Friedrich Wilhelm von Ompteda,[[ba_10_61.md]],"Anekdote.

Als der König von England das erste Mal (Nov, 1788) von der unglücklichen Krankheit befallen war, woran er jetzt abermals leidet, trug sich zu London im Theater von DruryLane ein rührender Auftritt zu. Edwin, ein beliebter Schauspieler, stellt in einem Nachspiele einen guten ehrlichen Landmann vor, der mit jemandem trinkt. Er bringt dem andern Schauspieler die Gesundheit zu: „Gott schenke dem Könige bessere Gesundheit und ein langes Leben!“ Der Einfall begeistert die Zuschauer. Wie Edwin das wahrnimmt, setzt er hinzu: Ja, es ist mein ganzer Ernst, und wenn das Orchester noch beisammen wäre, so sollte es mir das Lied: God Save the King, dazu spielen. — Das ganze Haus ruft sofort: Musik! Musik! Die Mitglieder des Orchesters hatten das Haus bereits verlassen. Edwin stimmt mit einigen andern Schauspielern das Lied an, und muß es unter tobendem Beifall mehrere Male wiederholen. Fast jedermann im Hause stimmte mit ein."
10_59_2,Anekdote ›Ausstattung der Tochter‹,1810-12-07,Redaktion,[[ba_10_59.md]],"Anekdote.

Ein Herr von D... in Moskau, ein sehr reicher Gutsbesitzer, zeichnete sich durch eine Menge Bisarrerien aus.

Eine seiner Töchter verheirathete sich wider seinen Willen. Sie erhielt also auch nicht die geringste Ausstattung, und er verbot ihr und ihrem Gemahl, ihm jemals vor Augen zu kommen.

Als die junge Frau von einem Sohn entbunden worden war, wagte sie es, in Begleitung ihres Gatten zu ihrem entzürnten Vater zu fahren, in der Hoffnung, daß nun sein Zorn abgekühlt sein, und der Anblick eines Enkels sein Herz zur Versöhnung erweichen würde.

Das junge Ehepaar überraschte ihn und die Tochter legte ihm den Erstgebohrnen in den Arm. Er schien verlegen, doch bald faßte er sich, nahm seine Tochter und seinen Schwiegersohn höflich auf, bewirthete beide aufs Beste, sprach aber kein Wort über ihre Verbindung, noch über eine Ausstattung. Als die jungen Leute wieder wegfuhren, fanden sie ein frisch geschlachtetes Schwein in ihrem Wagen.

Der Mann, der sich höchst beleidigt hielt, wollte es herauswerfen lassen, seine Gattin beruhigte ihn indessen, und brachte es endlich dahin, diese Laune des Schwiegervaters zu dulden und kein Aufsehn zu machen.

Als sie zu Hause gekommen waren, sollten die Bedienten das Schwein forttragen, keiner aber vermogte es aufzuheben. Man untersuchte es näher und fand es mit einigen tausend Goldstücken angefüllt. — Diese Geschichte ist sinnreicher, als mancher glaubt.

(Gem. Unterh. Blätter.)"
